"drugbank_id","entrez_id","category","subcategory","ID","Description","FoldEnrichment","pvalue","p.adjust"
"DB00363","3363","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","3363","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","3363","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway",2.80421992163539,3.98340767249574e-38,3.49544023261501e-36
"DB00363","3363","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse",2.85861616091795,9.45983479866612e-19,1.18585786226136e-17
"DB00363","3363","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway",1.82075723771225,1.74516228118668e-09,5.67177741385671e-09
"DB00363","150","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","150","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","150","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling",2.5245769540693,1.55409997485165e-24,3.89635065123522e-23
"DB00363","150","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway",2.31042772042063,1.22049983720208e-14,9.51989873017622e-14
"DB00363","1812","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","1812","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","1812","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway",2.80421992163539,3.98340767249574e-38,3.49544023261501e-36
"DB00363","1812","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway",2.6667768757826,1.50354227684837e-29,7.53919055962542e-28
"DB00363","1812","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling",2.5245769540693,1.55409997485165e-24,3.89635065123522e-23
"DB00363","1812","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease",1.93289514272833,6.17121614141029e-13,3.9383579375182e-12
"DB00363","1812","Human Diseases","Substance dependence","hsa05032","Morphine addiction",2.62729956847604,3.80249030477648e-12,2.11853031266118e-11
"DB00363","1812","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction",2.88749107163429,4.43491606169101e-12,2.43227427758367e-11
"DB00363","1812","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse",2.13468089938678,1.52457850581241e-09,5.04836844849203e-09
"DB00363","1812","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction",2.4065129240278,1.88067762494108e-09,6.04911727483813e-09
"DB00363","1812","Human Diseases","Substance dependence","hsa05030","Cocaine addiction",2.64293825638363,2.90458955882417e-07,6.84235526944485e-07
"DB00363","3356","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","3356","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","3356","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway",2.80421992163539,3.98340767249574e-38,3.49544023261501e-36
"DB00363","3356","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse",2.85861616091795,9.45983479866612e-19,1.18585786226136e-17
"DB00363","3356","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels",2.86780363250951,1.85458850180774e-16,1.80822378926254e-15
"DB00363","3356","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction",2.4065129240278,1.88067762494108e-09,6.04911727483813e-09
"DB00363","1814","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","1814","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","1814","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling",2.5245769540693,1.55409997485165e-24,3.89635065123522e-23
"DB00363","1814","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse",2.13468089938678,1.52457850581241e-09,5.04836844849203e-09
"DB00363","1815","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","1815","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","1815","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling",2.5245769540693,1.55409997485165e-24,3.89635065123522e-23
"DB00363","1815","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse",2.13468089938678,1.52457850581241e-09,5.04836844849203e-09
"DB00363","3359","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","3359","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse",2.85861616091795,9.45983479866612e-19,1.18585786226136e-17
"DB00363","3359","Organismal Systems","Sensory system","hsa04742","Taste transduction",2.08503715754058,3.0644335778859e-06,6.29015313355527e-06
"DB00363","3362","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","3362","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","3362","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway",2.80421992163539,3.98340767249574e-38,3.49544023261501e-36
"DB00363","3362","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway",2.6667768757826,1.50354227684837e-29,7.53919055962542e-28
"DB00363","3362","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse",2.85861616091795,9.45983479866612e-19,1.18585786226136e-17
"DB00363","151","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","151","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","151","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling",2.5245769540693,1.55409997485165e-24,3.89635065123522e-23
"DB00363","151","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway",2.31042772042063,1.22049983720208e-14,9.51989873017622e-14
"DB00363","152","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","152","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","152","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling",2.5245769540693,1.55409997485165e-24,3.89635065123522e-23
"DB00363","152","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway",2.31042772042063,1.22049983720208e-14,9.51989873017622e-14
"DB00363","1132","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","1132","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","1132","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse",2.64205433054538,3.19395176085312e-15,2.57204048393282e-14
"DB00363","1132","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton",1.71755934433419,1.49048848906866e-07,3.68423563143028e-07
"DB00363","1133","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction",2.63143054264031,1.6003903892526e-46,5.61737026627663e-44
"DB00363","1133","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling",3.17877942974012,5.13337300444087e-42,9.00906962279373e-40
"DB00363","1133","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway",2.80421992163539,3.98340767249574e-38,3.49544023261501e-36
"DB00363","1133","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases",1.75369965553789,1.43770652911672e-15,1.32798682031571e-14
"DB00363","1133","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease",1.84858964482979,1.50123881846421e-15,1.35111493661779e-14
"DB00363","1133","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse",2.64205433054538,3.19395176085312e-15,2.57204048393282e-14
"DB00363","1133","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton",1.71755934433419,1.49048848906866e-07,3.68423563143028e-07
"DB00363","2328","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450",3.82098133588867,2.1481239626079e-25,6.8544682806852e-24
"DB00363","2328","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism",2.34396334050313,0.0111240996295886,0.0167577638196807
"DB00363","50632","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse",2.13468089938678,1.52457850581241e-09,5.04836844849203e-09
"DB00321","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450",3.82098133588867,2.1481239626079e-25,6.8544682806852e-24
"DB00321","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes",3.6445771452945,3.12522338605556e-25,9.14127840421252e-24
"DB00321","1576","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts",3.84242561889621,9.70032358138687e-25,2.61908736697446e-23
"DB00321","1576","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation",2.52489138637146,2.50003341377816e-24,5.8500781882409e-23
"DB00321","1576","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450",3.59382986858787,1.60547019841588e-23,3.3148237626116e-22
"DB00321","1576","Organismal Systems","Digestive system","hsa04976","Bile secretion",3.32061473237944,7.47555043776763e-22,1.24948485888402e-20
"DB00321","1576","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis",3.5470202823144,3.14768600505678e-19,4.24937610682665e-18
"DB00321","1576","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism",3.36944730197325,1.95119920235252e-17,2.07536642432041e-16
"DB00321","1576","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism",2.32443031266561,0.000920013174241156,0.00155252223153195
"DB00321","1544","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species",2.98416478152161,1.9534701412659e-40,2.28556006528111e-38
"DB00321","1544","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450",3.82098133588867,2.1481239626079e-25,6.8544682806852e-24
"DB00321","1544","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts",3.84242561889621,9.70032358138687e-25,2.61908736697446e-23
"DB00321","1544","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation",2.52489138637146,2.50003341377816e-24,5.8500781882409e-23
"DB00321","1544","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450",3.59382986858787,1.60547019841588e-23,3.3148237626116e-22
"DB00321","1544","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis",3.5470202823144,3.14768600505678e-19,4.24937610682665e-18
"DB00321","1544","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism",3.36944730197325,1.95119920235252e-17,2.07536642432041e-16
"DB00321","1544","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism",3.55780149897797,8.61148686495294e-13,5.30286296420786e-12
"DB00321","1544","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism",2.32443031266561,0.000920013174241156,0.00155252223153195
"DB00321","1565","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450",3.82098133588867,2.1481239626079e-25,6.8544682806852e-24
